Class1,Class2,Score
http://mex.aksw.org/mex-core#Model,http://kt.ijs.si/panovp/OntoDM#OntoDM_000036,0.46
http://www.khaos.uma.es/perception/bigowl#Component,http://expdb.cs.kuleuven.be/Expose.owl#algorithm_component,0.46
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#WorkflowEntity,http://www.w3.org/ns/prov-o#Entity,0.42
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#WorkflowEntity,http://www.w3.org/ns/prov-o#Entity,0.42
http://www.w3.org/ns/prov-o#Entity,http://www.w3.org/ns/mls#InformationEntity,0.41
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#WorkflowEntity,http://kt.ijs.si/panovp/OntoDM#OntoDM_330210,0.41
http://www.w3.org/ns/prov-o#Entity,http://www.w3.org/ns/mls#InformationEntity,0.41
http://kt.ijs.si/panovp/OntoDM/OntoDM#structured_datatype,http://kt.ijs.si/panovp/OntoDT#OntoDT_614962,0.4
http://www.w3.org/ns/mls#Model,http://kt.ijs.si/panovp/OntoDM#OntoDM_000036,0.39
http://www.w3.org/ns/mls#Model,http://kt.ijs.si/panovp/OntoDM#OntoDM_000036,0.39
http://rdfs.org/sioc/types#MailingList,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,0.37
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,http://rdfs.org/sioc/types#MailingList,0.37
http://www.w3.org/ns/prov-o#Collection,http://mex.aksw.org/mex-core#ExampleCollection,0.37
http://rdfs.org/sioc/types#MailingList,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,0.37
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,http://rdfs.org/sioc/types#MailingList,0.37
http://rdfs.org/sioc/types#MailingList,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,0.37
http://rdfs.org/sioc/types#MailingList,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,0.37
http://rdfs.org/sioc/types#MailingList,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,0.37
http://rdfs.org/sioc/types#MailingList,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,0.37
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#List,http://rdfs.org/sioc/types#MailingList,0.37
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#SetOrBag,http://kt.ijs.si/panovp/OntoDT#OntoDT_699579,0.2
http://mex.aksw.org/mex-core#ComputerVision,http://www.khaos.uma.es/perception/bigowl#Visualization,0.16
http://mex.aksw.org/mex-core#ComputerVision,http://www.khaos.uma.es/perception/bigowl#Visualization,0.16
http://mex.aksw.org/mex-core#ComputerVision,http://www.khaos.uma.es/perception/bigowl#Visualization,0.16
