Class1,Class2,Score
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DiscriminantFunctionModel,http://expdb.cs.kuleuven.be/Expose.owl#kernel_function_application,0.6
http://www.khaos.uma.es/perception/bigowl#Component,http://expdb.cs.kuleuven.be/Expose.owl#algorithm_component,0.6609
http://www.khaos.uma.es/perception/bigowl#PrimitiveType,http://kt.ijs.si/panovp/OntoDM/OntoDM#primitive_datatype,0.7253
http://www.khaos.uma.es/perception/bigowl#StructuredType,http://kt.ijs.si/panovp/OntoDM/OntoDM#structured_datatype,0.7287
http://www.opmw.org/ontology/WorkflowTemplate,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#WorkflowTemplate,0.9863
http://www.khaos.uma.es/perception/bigowl#StructuredType,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#StructuredType,0.9801
http://www.khaos.uma.es/perception/bigowl#PrimitiveType,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#PrimitiveType,0.99
http://www.khaos.uma.es/perception/bigowl#DataType,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataType,0.9845
http://www.khaos.uma.es/perception/bigowl#DataProcessingAlgorithm,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataProcessingAlgorithm,0.9801
http://www.khaos.uma.es/perception/bigowl#Task,http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#task,0.9801
http://www.khaos.uma.es/perception/bigowl#DataProcessing,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DataProcessingTask,0.7002
http://www.khaos.uma.es/perception/bigowl#Algorithm,http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#DM-Algorithm,0.6721
http://www.khaos.uma.es/perception/bigowl#DataCollection,http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,0.6746
http://www.khaos.uma.es/perception/bigowl#Task,http://www.w3.org/ns/mls#Task,0.99
http://www.khaos.uma.es/perception/bigowl#Data,http://www.w3.org/ns/mls#Data,0.9801
http://www.khaos.uma.es/perception/bigowl#Algorithm,http://www.w3.org/ns/mls#Algorithm,0.9801
http://www.khaos.uma.es/perception/bigowl#Implementation,http://www.w3.org/ns/mls#Implementation,0.9801
http://www.khaos.uma.es/perception/bigowl#Image,http://xmlns.com/foaf/0.1/Image,0.9853
http://www.khaos.uma.es/perception/bigowl#ClassificationMetric,http://mex.aksw.org/mex-perf#ClassificationMeasure,0.8821
http://www.khaos.uma.es/perception/bigowl#DataType,http://www.w3.org/2000/01/rdf-schema#Datatype,0.9703
http://www.khaos.uma.es/perception/bigowl#DataCollection,http://www.w3.org/ns/prov-o#Collection,0.6259
http://purl.org/net/opmv/ns#Agent,http://purl.org/dc/terms/Agent,0.9801
