http://www.khaos.uma.es/perception/bigowl#hasPosition,http://mex.aksw.org/mex-core#endsAtPosition,0
http://www.khaos.uma.es/perception/bigowl#Image,http://xmlns.com/foaf/0.1/Image,0
http://www.khaos.uma.es/perception/bigowl#DataCollection,http://www.w3.org/ns/prov-o#Collection,0
http://www.w3.org/ns/prov#Association,http://mex.aksw.org/mex-algo#Association,0
http://www.w3.org/ns/prov#SoftwareAgent,http://www.w3.org/ns/prov-o#SoftwareAgent,0
http://www.khaos.uma.es/perception/bigowl#DataType,http://kt.ijs.si/panovp/OntoDT#OntoDT_487147,0
http://www.w3.org/ns/mls#Task,http://www.khaos.uma.es/perception/bigowl#Task,0
http://www.w3.org/ns/mls#Data,http://www.khaos.uma.es/perception/bigowl#Data,0
http://kt.ijs.si/panovp/OntoDM/OntoDM#tuple_datatype,http://www.khaos.uma.es/perception/bigowl#Tuple,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://xmlns.com/foaf/0.1/Project,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,http://www.w3.org/ns/prov#Collection,0
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ClassificationProblem,http://mex.aksw.org/mex-algo#ClassificationProblem,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://usefulinc.com/ns/doap#Project,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#concept,http://www.w3.org/2004/02/skos/core#Concept,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#collection,http://www.w3.org/ns/prov-o#Collection,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#plan,http://www.w3.org/ns/prov#Plan,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#project,http://xmlns.com/wordnet/1.6/Project,0
http://www.e-lico.eu/ontologies/dmo/DMOP/DMOP.owl#ClassificationProblem,http://mex.aksw.org/mex-algo#ForClassificationProblem,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#role,http://www.w3.org/ns/prov#Role,0
http://www.loa-cnr.it/ontologies/ExtendedDnS.owl#activity,http://www.w3.org/ns/prov#Activity,0
